,egg place venue name,egg place venue id,egg place venue latitude,egg place venue longitude,venue,venue latitude,venue longitude,main category id,venue main category
119,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Fringe,48.862612,2.364752,4bf58dd8d48988d1e0931735,Coffee Shop
120,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Cuisse de Grenouille,48.861529229311316,2.366501247086808,4bf58dd8d48988d103951735,Clothing Store
121,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Yvon Lambert Libraire,48.862661,2.36606,4bf58dd8d48988d114951735,Bookstore
122,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Dupain,48.86196036046888,2.367280125617981,4bf58dd8d48988d16a941735,Bakery
123,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Acne Studios,48.861406651564124,2.36675782596426,4bf58dd8d48988d103951735,Clothing Store
124,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Le Labo,48.861455335523445,2.3661307990550995,52f2ab2ebcbc57f1066b8b23,Perfume Shop
125,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Bonton,48.86135735436816,2.3670540193536582,4bf58dd8d48988d105951735,Kids Store
126,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Araku Coffee,48.862653,2.362837,4bf58dd8d48988d1e0931735,Coffee Shop
127,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,The YogaFactory,48.863301274925554,2.36601707604113,4bf58dd8d48988d102941735,Yoga Studio
128,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Pierre Hermé,48.862172825135055,2.364048048741069,5744ccdfe4b0c0459246b4e2,Pastry Shop
129,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Rougier & Plé,48.862520244942985,2.3669342609647908,4bf58dd8d48988d127951735,Arts & Crafts Store
130,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Blend Beaumarchais,48.86111701192273,2.3671981754438693,4bf58dd8d48988d16c941735,Burger Joint
131,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Ladurée,48.86284192817595,2.36290872641257,4bf58dd8d48988d1d0941735,Dessert Shop
132,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Mr. T,48.862733,2.363523,4bf58dd8d48988d1cd941735,South American Restaurant
133,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Tom Greyhound Paris,48.8618397186386,2.362549785290184,4bf58dd8d48988d104951735,Boutique
134,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Pop In,48.861289,2.367546,4bf58dd8d48988d116941735,Bar
135,Le Mary Céleste,5116b70ce4b0d096ad258d22,48.86174155463238,2.3650123178958893,Popelini,48.862356245964,2.3639878809013566,5744ccdfe4b0c0459246b4e2,Pastry Shop
136,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Place Saint-Germain-des-Prés,48.85418334331855,2.3335111141204834,4bf58dd8d48988d164941735,Plaza
137,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Ralph Lauren,48.854155105974385,2.330697476863861,4bf58dd8d48988d103951735,Clothing Store
138,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Blueberry,48.85263795367982,2.3315514486810374,4bf58dd8d48988d111941735,Japanese Restaurant
139,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Cook'n Saj,48.853142,2.331967,58daa1558bbb0b01f18ec1cd,Lebanese Restaurant
140,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Eggs & Co,48.85311560765672,2.331547737121582,4bf58dd8d48988d10c941735,French Restaurant
141,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Hôtel Bel Ami,48.85491750702932,2.33314078416685,4bf58dd8d48988d1fa931735,Hotel
142,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,City Pharma,48.852703,2.333387,4bf58dd8d48988d10f951735,Pharmacy
143,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Saint Pearl,48.854888,2.33059,4bf58dd8d48988d1c5941735,Sandwich Place
144,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Ralph's,48.85414804663584,2.3306331038475037,4bf58dd8d48988d14e941735,American Restaurant
145,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Les Deux Magots,48.853999335657115,2.3331602155448303,4bf58dd8d48988d16d941735,Café
146,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Le Relais de l'Entrecôte,48.854678,2.332847,4bf58dd8d48988d1cc941735,Steakhouse
147,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Place du Québec,48.853527,2.333188,4bf58dd8d48988d164941735,Plaza
148,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Hôtel Madison,48.8534964469689,2.3344661134406537,4bf58dd8d48988d1fa931735,Hotel
149,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,Café de Flore,48.85399681424528,2.3326457751586753,4bf58dd8d48988d16d941735,Café
150,Café de Flore,4adcda04f964a520323221e3,48.85399681424528,2.3326457751586753,L'Écume des Pages,48.85403229432768,2.332334772880613,4bf58dd8d48988d114951735,Bookstore
